;zip_code;no2;date;date_str;year;month;day;weekday
291016;75012;43;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291017;75012;49;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291018;75012;43;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291119;75015;19;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291120;75015;17;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291121;75015;16;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291122;75015;12;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291123;75015;14;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291124;75015;15;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291125;75015;23;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291126;75015;34;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291127;75015;29;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291128;75015;25;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291129;75015;17;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291130;75015;14;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291131;75015;12;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291132;75015;8;2019-12-13;2019-12-13 00:00:00;2019;12;4;Friday
291133;75015;6;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291134;75015;3;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291135;75015;2;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291136;75015;9;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291137;75015;8;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291138;75015;5;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291139;75015;6;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291140;75015;11;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291141;75015;10;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291142;75015;11;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291143;75015;11;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291194;75006;46;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291195;75006;43;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291196;75006;38;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291197;75006;35;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291198;75006;44;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291199;75006;50;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291200;75006;57;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291201;75006;67;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291202;75006;73;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291203;75006;82;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291204;75006;71;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291205;75006;60;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291206;75006;55;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291207;75006;31;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291208;75006;26;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291209;75006;19;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291210;75006;17;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291211;75006;14;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291212;75006;17;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291213;75006;17;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291214;75006;28;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291215;75006;28;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291216;75006;37;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291217;75006;46;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291218;75006;47;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291244;75002;56;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291245;75002;55;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291246;75002;57;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291247;75002;52;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291248;75002;63;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291249;75002;62;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291250;75002;79;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291251;75002;96;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291252;75002;104;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291253;75002;100;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291254;75002;106;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291255;75002;99;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291256;75002;78;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291257;75002;56;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291258;75002;31;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291259;75002;22;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291260;75002;18;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291261;75002;14;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291262;75002;20;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291263;75002;37;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291264;75002;38;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291265;75002;35;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291266;75002;52;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291362;75012;49;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291363;75012;43;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291364;75012;43;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291365;75012;37;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291366;75012;34;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291367;75012;29;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291368;75012;27;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291369;75012;57;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291370;75012;105;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291371;75012;80;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291372;75012;91;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291373;75012;90;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291374;75012;81;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291375;75012;49;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291376;75012;34;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291377;75012;20;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291378;75012;15;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291379;75012;18;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291380;75012;12;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291381;75012;20;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291382;75012;24;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291383;75012;18;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291384;75012;46;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291385;75012;66;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291386;75012;55;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291487;75015;11;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291488;75015;11;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291489;75015;10;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291490;75015;9;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291491;75015;10;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291492;75015;11;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291493;75015;14;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291494;75015;23;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291495;75015;35;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291496;75015;35;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291497;75015;33;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291498;75015;17;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291499;75015;10;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291500;75015;6;2019-12-14;2019-12-14 00:00:00;2019;12;5;Saturday
291501;75015;5;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291502;75015;4;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291503;75015;4;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291504;75015;3;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291505;75015;3;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291506;75015;4;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291507;75015;5;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291508;75015;6;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291509;75015;10;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291510;75015;10;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291511;75015;9;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291562;75006;46;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291563;75006;47;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291564;75006;44;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291565;75006;42;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291566;75006;48;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291567;75006;53;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291568;75006;65;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291569;75006;78;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291570;75006;81;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291571;75006;70;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291572;75006;60;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291573;75006;60;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291574;75006;49;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291575;75006;47;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291576;75006;23;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291577;75006;20;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291578;75006;18;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291579;75006;21;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291580;75006;32;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291581;75006;51;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291582;75006;63;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291583;75006;87;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291584;75006;85;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291585;75006;88;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291586;75006;81;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291612;75002;66;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291613;75002;65;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291614;75002;72;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291615;75002;70;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291616;75002;71;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291617;75002;90;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291618;75002;106;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291619;75002;102;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291620;75002;97;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291621;75002;93;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291622;75002;80;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291623;75002;64;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291624;75002;56;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291625;75002;26;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291626;75002;20;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291627;75002;17;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291628;75002;24;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291629;75002;41;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291630;75002;70;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291631;75002;87;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291632;75002;104;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291633;75002;103;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291634;75002;99;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291635;75002;92;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291736;75012;66;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291737;75012;55;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291738;75012;51;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291739;75012;51;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291740;75012;57;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291741;75012;62;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291742;75012;89;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291743;75012;101;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291744;75012;96;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291745;75012;110;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291746;75012;104;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291747;75012;102;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291748;75012;97;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291749;75012;75;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291750;75012;44;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291751;75012;41;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291752;75012;51;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291753;75012;74;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291754;75012;86;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291755;75012;85;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291756;75012;116;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291757;75012;102;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291758;75012;116;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291759;75012;112;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291760;75012;112;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291861;75015;10;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291862;75015;9;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291863;75015;9;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291864;75015;8;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291865;75015;9;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291866;75015;13;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291867;75015;22;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291868;75015;46;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291869;75015;44;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291870;75015;56;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291871;75015;61;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291872;75015;56;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291873;75015;42;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291874;75015;22;2019-12-15;2019-12-15 00:00:00;2019;12;6;Sunday
291875;75015;7;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291876;75015;7;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291877;75015;7;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291878;75015;8;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291879;75015;13;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291880;75015;27;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291881;75015;46;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291882;75015;64;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291883;75015;62;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291884;75015;71;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291885;75015;68;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291936;75006;88;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291937;75006;81;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291938;75006;66;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291939;75006;58;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291940;75006;66;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291941;75006;49;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291942;75006;55;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291943;75006;60;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291944;75006;61;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291945;75006;62;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291946;75006;59;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291947;75006;59;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291948;75006;54;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291949;75006;59;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291950;75006;43;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291951;75006;36;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291952;75006;36;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291953;75006;35;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291954;75006;41;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291955;75006;57;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291956;75006;71;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291957;75006;78;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291958;75006;70;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291959;75006;65;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291960;75006;54;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
291986;75002;99;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291987;75002;92;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291988;75002;85;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291989;75002;79;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291990;75002;81;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291991;75002;80;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291992;75002;74;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291993;75002;72;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291994;75002;80;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291995;75002;76;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291996;75002;81;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291997;75002;75;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291998;75002;71;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
291999;75002;66;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292000;75002;54;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292001;75002;50;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292002;75002;47;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292003;75002;47;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292004;75002;52;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292005;75002;73;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292006;75002;99;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292007;75002;102;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292008;75002;94;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292009;75002;96;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292010;75002;77;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292109;75012;112;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292110;75012;112;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292111;75012;104;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292112;75012;102;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292113;75012;91;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292114;75012;86;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292115;75012;84;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292116;75012;80;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292117;75012;74;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292118;75012;93;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292119;75012;97;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292120;75012;93;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292121;75012;89;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292122;75012;87;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292123;75012;71;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292124;75012;70;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292125;75012;74;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292126;75012;86;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292127;75012;109;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292128;75012;114;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292129;75012;124;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292130;75012;113;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292131;75012;109;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292132;75012;105;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292133;75012;89;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292234;75015;71;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292235;75015;68;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292236;75015;57;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292237;75015;56;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292238;75015;52;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292239;75015;50;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292240;75015;51;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292241;75015;52;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292242;75015;53;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292243;75015;53;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292244;75015;53;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292245;75015;52;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292246;75015;51;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292247;75015;48;2019-12-16;2019-12-16 00:00:00;2019;12;0;Monday
292248;75015;40;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292249;75015;31;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292250;75015;28;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292251;75015;25;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292252;75015;31;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292253;75015;41;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292254;75015;52;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292255;75015;61;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292256;75015;61;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292257;75015;59;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292258;75015;36;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292309;75006;65;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292310;75006;54;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292311;75006;49;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292312;75006;49;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292313;75006;42;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292314;75006;46;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292315;75006;46;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292316;75006;42;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292317;75006;39;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292318;75006;36;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292319;75006;60;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292320;75006;44;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292321;75006;42;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292322;75006;37;2019-12-17;2019-12-17 00:00:00;2019;12;1;Tuesday
292323;75006;25;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292324;75006;23;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292325;75006;19;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292326;75006;19;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292327;75006;31;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292328;75006;48;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292329;75006;60;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292330;75006;67;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292331;75006;64;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292332;75006;51;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
292333;75006;51;2019-12-18;2019-12-18 00:00:00;2019;12;2;Wednesday
